Date		Time		Leq
09/11/2018	15:42:28	39.0
09/11/2018	15:42:29	47.0
09/11/2018	15:42:29	43.0
09/11/2018	15:42:30	42.0
09/11/2018	15:42:31	39.0
09/11/2018	15:42:31	45.0
09/11/2018	15:42:32	39.0
09/11/2018	15:42:33	40.0
09/11/2018	15:42:34	40.0
09/11/2018	15:42:34	43.0
09/11/2018	15:42:35	41.0
09/11/2018	15:42:36	39.0
09/11/2018	15:42:37	40.0
09/11/2018	15:42:37	39.0
09/11/2018	15:42:38	44.0
09/11/2018	15:42:39	39.0
09/11/2018	15:42:40	44.0
09/11/2018	15:42:40	40.0
09/11/2018	15:42:41	39.0
09/11/2018	15:42:42	42.0
09/11/2018	15:42:43	39.0
09/11/2018	15:42:43	46.0
09/11/2018	15:42:46	42.0
09/11/2018	15:42:47	42.0
09/11/2018	15:42:48	39.0
09/11/2018	15:42:48	39.0
09/11/2018	15:42:49	39.0
09/11/2018	15:42:50	40.0
09/11/2018	15:42:51	39.0
09/11/2018	15:42:51	39.0
09/11/2018	15:42:52	40.0
09/11/2018	15:42:53	39.0
09/11/2018	15:42:54	39.0
09/11/2018	15:42:54	40.0
09/11/2018	15:42:55	38.0
09/11/2018	15:42:56	39.0
09/11/2018	15:42:57	39.0
09/11/2018	15:42:57	39.0
09/11/2018	15:42:58	40.0
09/11/2018	15:42:59	39.0
09/11/2018	15:42:59	40.0
09/11/2018	15:43:00	40.0
09/11/2018	15:43:01	39.0
09/11/2018	15:43:02	38.0
09/11/2018	15:43:02	44.0
09/11/2018	15:43:03	38.0
09/11/2018	15:43:04	38.0
09/11/2018	15:43:05	39.0
09/11/2018	15:43:05	39.0
09/11/2018	15:43:06	39.0
09/11/2018	15:43:07	39.0
09/11/2018	15:43:08	39.0
09/11/2018	15:43:08	39.0
09/11/2018	15:43:09	38.0
09/11/2018	15:43:10	38.0
09/11/2018	15:43:11	39.0
09/11/2018	15:43:11	39.0
09/11/2018	15:43:12	40.0
09/11/2018	15:43:13	46.0
09/11/2018	15:43:14	38.0
09/11/2018	15:43:14	38.0
09/11/2018	15:43:15	39.0
09/11/2018	15:43:16	45.0
09/11/2018	15:43:17	39.0
09/11/2018	15:43:17	38.0
09/11/2018	15:43:18	41.0
09/11/2018	15:43:19	39.0
09/11/2018	15:43:20	39.0
09/11/2018	15:43:20	43.0
09/11/2018	15:43:21	38.0
09/11/2018	15:43:22	39.0
09/11/2018	15:43:23	40.0
09/11/2018	15:43:23	42.0
09/11/2018	15:43:24	39.0
09/11/2018	15:43:25	40.0
09/11/2018	15:43:26	39.0
09/11/2018	15:43:26	38.0
09/11/2018	15:43:27	38.0
09/11/2018	15:43:28	39.0
09/11/2018	15:43:29	38.0
09/11/2018	15:43:29	39.0
09/11/2018	15:43:30	39.0
09/11/2018	15:43:31	38.0
09/11/2018	15:43:32	39.0
09/11/2018	15:43:32	40.0
09/11/2018	15:43:33	39.0
09/11/2018	15:43:34	37.0
09/11/2018	15:43:35	38.0
09/11/2018	15:43:35	41.0
09/11/2018	15:43:36	40.0
09/11/2018	15:43:37	40.0
09/11/2018	15:43:38	38.0
09/11/2018	15:43:38	40.0
09/11/2018	15:43:39	38.0
09/11/2018	15:43:40	39.0
09/11/2018	15:43:41	39.0
09/11/2018	15:43:41	39.0
09/11/2018	15:43:42	38.0
09/11/2018	15:43:43	43.0
09/11/2018	15:43:44	38.0
09/11/2018	15:43:44	40.0
09/11/2018	15:43:45	46.0
09/11/2018	15:43:46	49.0
09/11/2018	15:43:47	39.0
09/11/2018	15:43:47	43.0
09/11/2018	15:43:48	39.0
09/11/2018	15:43:49	39.0
09/11/2018	15:43:49	39.0
09/11/2018	15:43:50	38.0
09/11/2018	15:43:51	44.0
09/11/2018	15:43:52	50.0
09/11/2018	15:43:52	40.0
09/11/2018	15:43:53	52.0
09/11/2018	15:43:54	39.0
09/11/2018	15:43:55	38.0
09/11/2018	15:43:55	39.0
09/11/2018	15:43:56	39.0
09/11/2018	15:43:59	40.0
09/11/2018	15:44:00	39.0
09/11/2018	15:44:01	38.0
09/11/2018	15:44:01	39.0
09/11/2018	15:44:02	39.0
09/11/2018	15:44:03	40.0
09/11/2018	15:44:04	51.0
09/11/2018	15:44:04	44.0
09/11/2018	15:44:05	40.0
09/11/2018	15:44:06	51.0
09/11/2018	15:44:06	41.0
09/11/2018	15:44:07	39.0
09/11/2018	15:44:08	40.0
09/11/2018	15:44:09	44.0
09/11/2018	15:44:09	44.0
09/11/2018	15:44:10	39.0
09/11/2018	15:44:11	49.0
09/11/2018	15:44:11	43.0
Date		Time		Leq
09/11/2018	15:57:04	40
09/11/2018	15:57:04	39
09/11/2018	15:57:05	39
09/11/2018	15:57:06	42
09/11/2018	15:57:06	42
09/11/2018	15:57:07	40
09/11/2018	15:57:08	40
09/11/2018	15:57:09	39
09/11/2018	15:57:09	39
